Team,Name,Age,P,Minutes played,Appearances,Lineups,Substitute in,Substitute out,Substitutes on bench,Goal,Yellow card,Yellow 2nd/RC,Red card,Year
Flamurtari,P. Bena,18,M,0,0,0,0,0,1,0,0,0,0,2018-2019
Flamurtari,R. Llapi,18,M,0,0,0,0,0,1,0,0,0,0,2018-2019
Flamurtari,T. Bušic,34,A,1520,17,17,0,1,0,5,3,0,0,2018-2019
Flamurtari,X. Sukaj,32,A,622,10,8,2,7,2,4,2,0,0,2018-2019
Flamurtari,A. Torassa,31,A,1530,19,19,0,9,0,2,4,0,0,2018-2019
Flamurtari,A. Ribaj,30,A,1348,21,15,6,8,14,4,2,0,1,2018-2019
Flamurtari,Elton Calé,31,A,1649,19,19,0,6,0,0,6,0,0,2018-2019
Flamurtari,Danilo Alves,29,A,694,10,8,2,5,3,4,3,0,0,2018-2019
Flamurtari,A. Ziaj,20,A,125,8,1,7,1,10,0,0,0,0,2018-2019
Flamurtari,G. Diamanti,20,A,49,3,0,3,0,14,0,1,0,0,2018-2019
Kukësi,S. Frashëri,29,G,2880,32,32,0,0,1,0,3,0,0,2018-2019
Kukësi,F. Maloku,28,G,180,2,2,0,0,16,0,0,0,0,2018-2019
Kukësi,J. Basha,22,G,0,0,0,0,0,5,0,0,0,0,2018-2019
Kukësi,M. Gomis,22,G,90,1,1,0,0,13,0,0,0,0,2018-2019
Kukësi,A. Cuculi,32,D,2641,31,30,1,1,2,0,7,0,0,2018-2019
Kukësi,G. Krasniqi,30,D,905,13,12,1,4,8,0,3,0,0,2018-2019
Kukësi,Y. Shameti,35,D,1820,21,20,1,1,2,2,4,0,0,2018-2019
Kukësi,O. Teqja,31,D,1245,14,13,1,1,2,0,5,0,0,2018-2019
Kukësi,S. Rrumbullaku,28,D,1591,22,18,4,3,5,0,2,0,0,2018-2019
Kukësi,V. Zguro,27,D,807,11,10,1,4,7,0,4,0,0,2018-2019
Kukësi,E. Maliki,24,D,2105,24,24,0,3,3,0,3,0,0,2018-2019
Kukësi,H. Qaqi,26,D,490,8,5,3,1,13,0,0,0,0,2018-2019
Kukësi,F. Zylyftari,24,D,0,0,0,0,0,5,0,0,0,0,2018-2019
Kukësi,F. Džemaili,21,D,184,7,1,6,1,16,0,2,0,0,2018-2019
Kukësi,V. Rama,32,M,524,10,4,6,2,6,2,0,0,0,2018-2019
Kukësi,I. Dzaria,31,M,1792,27,20,7,7,7,1,6,0,0,2018-2019
Kukësi,D. Shkodra,31,M,1198,15,14,1,2,1,0,3,0,0,2018-2019
Kukësi,William Cordeiro,26,M,2695,31,31,0,8,0,5,2,1,0,2018-2019
Kukësi,C. Tigroudja,28,M,766,10,10,0,6,0,0,1,0,0,2018-2019
Kukësi,A. Çyrbja,26,M,1747,33,21,12,14,13,0,2,0,0,2018-2019
Kukësi,E. Rroca,26,M,1031,14,11,3,6,4,3,1,0,0,2018-2019
Kukësi,B. Musolli,31,M,766,11,9,2,4,6,0,2,0,0,2018-2019
Kukësi,V. Limaj,23,M,1940,30,21,9,7,13,3,5,0,0,2018-2019
Kukësi,O. Toure,21,M,0,0,0,0,0,4,0,0,0,0,2018-2019
Kukësi,K. Joti,22,M,102,5,1,4,0,15,0,0,0,0,2018-2019
Kukësi,V. Ethemi,22,M,2295,31,26,5,11,6,2,5,0,0,2018-2019
Kukësi,T. Selimi,19,M,9,2,0,2,0,13,0,0,0,0,2018-2019
Kukësi,D. Špehar,26,A,388,14,2,12,1,16,1,1,0,0,2018-2019
Kukësi,H. Harba,31,A,190,4,2,2,2,5,0,0,0,0,2018-2019
Kukësi,A. Kalaja,24,A,335,12,1,11,1,17,0,1,0,0,2018-2019
Kukësi,Reginaldo,29,A,2757,33,30,3,6,4,13,3,0,0,2018-2019
Kukësi,V. Shkurtaj,28,A,1175,16,14,2,3,2,5,0,0,0,2018-2019
Kukësi,F. Domi,19,A,0,0,0,0,0,2,0,0,0,0,2018-2019
Laçi,E. Sali,22,G,0,0,0,0,0,17,0,0,0,0,2018-2019
Laçi,G. Selmani,22,G,3150,35,35,0,0,0,1,2,0,0,2018-2019
Laçi,K. Hasanbelli,22,G,0,0,0,0,0,18,0,0,0,0,2018-2019
Laçi,S. Toro,30,D,1821,23,21,2,2,7,0,4,0,0,2018-2019
Laçi,T. Sefgjinaj,33,D,2549,29,29,0,5,4,0,10,0,0,2018-2019
Laçi,K. Çema,25,D,0,0,0,0,0,1,0,0,0,0,2018-2019
Laçi,D. Pjeshka,24,D,0,1,0,1,0,9,0,0,0,0,2018-2019
Laçi,D. Domgjonas,23,D,489,10,4,6,0,11,1,1,0,0,2018-2019
Laçi,E. Gjoni,27,D,3150,35,35,0,0,0,3,3,0,0,2018-2019
Laçi,A. Fangaj,22,D,2390,28,27,1,1,4,3,3,0,0,2018-2019
Laçi,J. Mersinaj,21,D,2060,26,22,4,1,7,0,4,0,0,2018-2019
Laçi,A. Hadroj,21,D,219,6,2,4,2,7,0,0,0,0,2018-2019
Laçi,F. Trokthi,18,D,0,0,0,0,0,1,0,0,0,0,2018-2019
Laçi,N. Shtubina,33,M,2721,34,32,2,11,2,10,5,0,0,2018-2019
Laçi,B. Najdenov,28,M,1148,18,13,5,7,7,1,3,0,2,2018-2019
Laçi,N. Eller,26,M,2546,31,27,4,3,4,0,4,0,0,2018-2019
Laçi,F. Jonuzi,23,M,1952,31,23,8,12,12,0,3,0,0,2018-2019
Laçi,A. Deliu,22,M,196,8,1,7,0,23,0,1,0,0,2018-2019
Laçi,R. Lushkja,24,M,2791,32,32,0,6,1,3,6,0,0,2018-2019
Laçi,E. Berisha,21,M,722,15,7,8,5,13,0,5,0,1,2018-2019
Laçi,B. Cagras,21,M,0,0,0,0,0,1,0,0,0,0,2018-2019
Laçi,D. Bushi,21,M,112,4,1,3,1,15,0,0,0,0,2018-2019
Laçi,R. Popaj,20,M,0,0,0,0,0,2,0,0,0,0,2018-2019
Laçi,E. Smaçi,21,M,150,11,0,11,0,18,0,0,0,0,2018-2019
Laçi,S. Ujka,21,M,0,0,0,0,0,1,0,0,0,0,2018-2019
Laçi,E. Çokaj,21,M,1179,15,14,1,4,2,0,4,0,0,2018-2019
Laçi,E. Peposhi,19,M,0,0,0,0,0,1,0,0,0,0,2018-2019
Laçi,M. Mane,31,A,619,13,7,6,3,7,0,0,0,0,2018-2019
Laçi,X. Sukaj,32,A,44,2,0,2,0,2,0,0,0,0,2018-2019
Laçi,M. Altiparmakovski,28,A,611,14,8,6,6,7,1,1,0,0,2018-2019
Laçi,I. Galic,25,A,0,0,0,0,0,5,0,0,0,0,2018-2019
Laçi,M. Uzuni,24,A,270,3,3,0,0,0,1,0,0,0,2018-2019
Laçi,E. Dragoj,20,A,77,1,1,0,1,7,0,0,0,0,2018-2019
Laçi,S. Zogaj,22,A,0,0,0,0,0,1,0,0,0,0,2018-2019
Laçi,R. Xhixha,21,A,2716,33,32,1,11,1,5,7,0,1,2018-2019
Laçi,A. Okpotu,26,A,738,10,8,2,5,6,1,4,0,0,2018-2019
Laçi,F. Prengaj,19,A,111,4,1,3,1,17,0,2,0,0,2018-2019
Luftëtari,E. Bakaj,32,G,270,3,3,0,0,10,0,0,0,0,2018-2019
Luftëtari,I. Melkas,30,G,0,0,0,0,0,1,0,0,0,0,2018-2019
Luftëtari,S. Ruçi,27,G,2790,31,31,0,0,3,0,3,0,0,2018-2019
Luftëtari,A. Qyrani,22,G,0,0,0,0,0,1,0,0,0,0,2018-2019
Luftëtari,A. Shumeli,20,G,0,0,0,0,0,17,0,0,0,0,2018-2019
Luftëtari,S. Basha,17,G,0,0,0,0,0,2,0,0,0,0,2018-2019
Luftëtari,N. Janicic,33,D,1241,14,14,0,0,1,0,3,1,0,2018-2019
Luftëtari,L. Liçaj,33,D,965,11,11,0,3,2,0,4,0,0,2018-2019
Luftëtari,Jackson,29,D,2573,29,29,0,4,0,0,3,0,1,2018-2019
Luftëtari,R. Hoxha,28,D,2159,24,24,0,1,1,0,4,0,0,2018-2019
Luftëtari,M. Neziri,27,D,770,12,8,4,2,6,0,1,0,0,2018-2019
Luftëtari,O. Rapa,30,D,2358,28,27,1,5,1,0,7,0,0,2018-2019
Luftëtari,D. Kotsonis,31,D,1260,14,14,0,0,0,1,4,0,0,2018-2019
Luftëtari,D. Rapo,29,D,1994,28,23,5,9,9,5,3,0,0,2018-2019
Luftëtari,A. Demo,23,D,1702,28,19,9,6,12,1,4,0,0,2018-2019
Luftëtari,A. Kukaj,22,D,247,4,3,1,1,15,0,0,0,0,2018-2019
Luftëtari,V. Milosavljev,33,M,1442,18,18,0,12,0,1,3,0,0,2018-2019
Luftëtari,B. Radovic,29,M,751,12,8,4,5,5,0,0,0,0,2018-2019
Luftëtari,Angelos Chanti,30,M,437,9,4,5,1,11,2,0,0,0,2018-2019
Luftëtari,B. Ramadani,30,M,1918,23,23,0,4,1,0,12,1,0,2018-2019
Luftëtari,M. Ymeraj,25,M,1749,27,21,6,13,6,1,3,0,0,2018-2019
Luftëtari,E. Rroca,26,M,797,10,9,1,4,1,0,2,0,0,2018-2019
Luftëtari,R. Fili,24,M,1327,16,14,2,6,2,2,2,0,0,2018-2019
Luftëtari,V. Esin,25,M,0,0,0,0,0,2,0,0,0,0,2018-2019
Luftëtari,A. Aleksi,27,M,1915,25,21,4,2,5,2,11,0,0,2018-2019
Luftëtari,R. Ilijovski,25,M,44,1,0,1,0,1,0,0,0,0,2018-2019
Luftëtari,E. Hyseni,20,M,384,13,4,9,4,17,0,1,0,0,2018-2019
Luftëtari,A. Ahmetaj,21,M,93,2,1,1,1,3,0,0,0,0,2018-2019
Luftëtari,D. Açka,22,M,735,17,8,9,3,25,0,0,0,0,2018-2019
Luftëtari,A. Bella,20,M,0,0,0,0,0,5,0,0,0,0,2018-2019
Luftëtari,E. Çelaj,21,M,223,9,1,8,1,15,0,0,0,0,2018-2019
Luftëtari,M. Qerimi,,M,51,2,0,2,0,6,0,0,0,0,2018-2019
Luftëtari,E. Warden,27,A,68,3,1,2,1,10,0,0,0,0,2018-2019
Luftëtari,V. Shkurtaj,28,A,1583,18,18,0,2,0,7,2,0,0,2018-2019
Luftëtari,A. Oshafi,20,A,228,11,2,9,2,13,0,0,0,0,2018-2019
Luftëtari,I. Dunga,27,A,1426,24,14,10,2,15,7,2,0,0,2018-2019
Luftëtari,R. Cekaj,21,A,95,3,1,2,1,7,0,1,0,0,2018-2019
Luftëtari,F. Lazaj,20,A,0,0,0,0,0,1,0,0,0,0,2018-2019
Partizani,A. Hoxha,32,G,2766,31,31,0,1,0,0,2,0,0,2018-2019
Partizani,D. Xhika,30,G,384,5,4,1,0,31,0,0,0,0,2018-2019
Partizani,L. Malaj,18,G,0,0,0,0,0,2,0,0,0,0,2018-2019
Partizani,H. Xhameta,18,G,0,0,0,0,0,2,0,0,0,0,2018-2019
Partizani,R. Kalari,35,D,793,16,7,9,1,23,0,3,0,0,2018-2019
Partizani,L. Rexhepi,27,D,823,11,10,1,2,4,0,6,1,0,2018-2019
Partizani,E. Belica,29,D,2970,33,33,0,0,0,1,2,0,0,2018-2019
Partizani,H. Idrizaj,31,D,239,3,3,0,1,2,0,0,0,0,2018-2019
Partizani,L. Trashi,28,D,2672,31,30,1,4,1,0,6,0,1,2018-2019
Partizani,S. Atanda,26,D,2624,30,30,0,2,2,0,9,0,0,2018-2019
Partizani,E. Bitri,23,D,42,4,0,4,0,11,0,0,0,0,2018-2019
Partizani,R. Gojkovic,24,D,239,4,2,2,0,14,0,0,0,0,2018-2019
Partizani,L. Ibrahimi,33,D,2696,31,31,0,3,0,0,10,0,0,2018-2019
Partizani,I. Dushaj,19,D,46,1,1,0,1,0,0,0,0,0,2018-2019
Partizani,D. Noka,20,D,90,1,1,0,0,0,0,1,0,0,2018-2019
Partizani,S. Xhika,20,D,0,0,0,0,0,1,0,0,0,0,2018-2019
Partizani,T. Jaiteh,31,M,226,3,3,0,1,6,0,0,0,0,2018-2019
Partizani,G. Progni,33,M,86,2,1,1,1,1,0,1,0,0,2018-2019
Partizani,D. Duka,30,M,852,13,10,3,7,4,1,2,0,0,2018-2019
Partizani,B. Telushi,29,M,2136,26,25,1,6,2,7,8,0,0,2018-2019
Partizani,A. Hila,27,M,2135,27,25,2,7,3,1,8,0,0,2018-2019
Partizani,J. Asani,25,M,2675,33,31,2,12,2,8,9,0,0,2018-2019
Partizani,K. Kote,21,M,1007,24,8,16,5,23,0,2,0,0,2018-2019
Partizani,So Hyon-Uk,28,M,58,4,0,4,0,10,0,0,0,0,2018-2019
Partizani,A. Kolonja,19,M,44,1,0,1,0,1,0,0,0,0,2018-2019
Partizani,B. Ferati,20,M,180,2,2,0,0,1,0,1,0,0,2018-2019
Partizani,E. Mala,21,M,2734,32,32,0,11,1,4,1,0,0,2018-2019
Partizani,E. Kodra,20,M,133,3,1,2,1,12,0,0,0,0,2018-2019
Partizani,K. Karati,19,M,0,0,0,0,0,1,0,0,0,0,2018-2019
Partizani,N. Gjinaj,20,M,11,1,0,1,0,1,0,0,0,0,2018-2019
Partizani,A. Gjinaj,19,M,0,0,0,0,0,1,0,0,0,0,2018-2019
Partizani,Lucas,26,A,369,12,4,8,3,19,0,0,0,0,2018-2019
Partizani,E. Mensah,25,A,1754,30,21,9,17,12,5,4,0,0,2018-2019
Partizani,E. Çinari,23,A,747,21,5,16,3,27,6,3,0,0,2018-2019
Partizani,R. Hebaj,21,A,725,21,7,14,6,18,4,2,0,0,2018-2019
Partizani,J. Bardhi,22,A,2307,30,27,3,7,4,5,2,0,0,2018-2019
Partizani,J. Çela,20,A,56,1,0,1,0,1,0,0,0,0,2018-2019
Skënderbeu,A. Teqja,25,G,2070,23,23,0,0,11,0,1,0,0,2018-2019
Skënderbeu,M. Dajsinani,21,G,990,11,11,0,0,23,0,0,0,0,2018-2019
Skënderbeu,K. Vangjeli,34,D,2970,33,33,0,0,0,1,6,0,0,2018-2019
Skënderbeu,M. Radas,36,D,2198,25,25,0,3,5,0,12,0,0,2018-2019
Skënderbeu,F. Aliti,26,D,1710,19,19,0,0,0,0,4,0,0,2018-2019
Skënderbeu,L. Abazi,26,D,2562,30,29,1,3,3,0,3,1,1,2018-2019
Skënderbeu,B. Lulaj,25,D,482,12,5,7,1,18,0,1,0,0,2018-2019
Skënderbeu,J. Pëllumbi,19,D,1031,15,11,4,0,10,0,0,0,0,2018-2019
Skënderbeu,E. Isufi,19,D,0,0,0,0,0,4,0,0,0,0,2018-2019
Skënderbeu,K. Sambou,24,D,1467,21,17,4,2,12,0,5,1,0,2018-2019
Skënderbeu,K. Vangjeli,19,D,0,0,0,0,0,2,0,0,0,0,2018-2019
Skënderbeu,G. Muzaka,35,M,2363,30,28,2,11,3,8,2,0,0,2018-2019
Skënderbeu,B. Dita,27,M,2614,30,30,0,4,0,3,8,0,0,2018-2019
Skënderbeu,I. Toskic,24,M,160,7,1,6,1,13,0,1,0,0,2018-2019
Skënderbeu,R. Fili,24,M,342,10,3,7,2,13,0,0,0,0,2018-2019
Skënderbeu,E. Asani,24,M,37,2,0,2,0,6,0,0,0,0,2018-2019
Skënderbeu,M. Pervan,24,M,837,14,11,3,10,4,4,0,0,0,2018-2019
Skënderbeu,N. Gripshi,22,M,2340,34,27,7,13,7,2,3,0,0,2018-2019
Skënderbeu,A. Guedj,22,M,634,12,7,5,6,8,0,2,0,0,2018-2019
Skënderbeu,S. Taipi,23,M,569,7,6,1,1,5,0,3,0,0,2018-2019
Skënderbeu,Z. Kurti,26,M,183,4,1,3,1,8,0,1,0,0,2018-2019
Skënderbeu,U. Mara,21,M,43,3,0,3,0,11,0,0,0,0,2018-2019
Skënderbeu,B. Demte,21,M,1084,15,12,3,6,3,1,3,0,0,2018-2019
Skënderbeu,A. Ajzeraj,22,M,17,1,0,1,0,7,0,1,0,0,2018-2019
Skënderbeu,K. Sibo,22,M,1086,13,13,0,3,1,1,1,0,0,2018-2019
Skënderbeu,A. Qoshku,19,M,3,1,0,1,0,3,0,0,0,0,2018-2019
Skënderbeu,D. Bregu,24,A,2147,27,25,2,8,3,8,4,0,0,2018-2019
Skënderbeu,A. Hoxhaj,25,A,284,8,2,6,2,8,1,0,0,0,2018-2019
Skënderbeu,B. Krasniqi,23,A,2191,29,24,5,10,5,6,0,0,0,2018-2019
Skënderbeu,S. Guindo,23,A,214,5,2,3,1,9,0,0,0,0,2018-2019
Skënderbeu,R. Ziko,22,A,0,0,0,0,0,5,0,0,0,0,2018-2019
Skënderbeu,J. Otto John,22,A,932,28,9,19,8,22,4,0,0,0,2018-2019
Skënderbeu,Z. Gavazaj,20,A,0,0,0,0,0,3,0,0,0,0,2018-2019
Skënderbeu,J. Qeleshi,19,A,0,0,0,0,0,1,0,0,0,0,2018-2019
Skënderbeu,F. Demollari,20,A,22,1,0,1,0,1,0,0,0,0,2018-2019
Teuta,I. Hidi,39,G,2970,33,33,0,0,1,0,3,0,0,2018-2019
Teuta,B. Celeski,22,G,180,2,2,0,0,31,0,0,0,0,2018-2019
Teuta,G. Neziri,19,G,0,0,0,0,0,3,0,0,0,0,2018-2019
Teuta,T. Osmani,34,D,2538,29,29,0,2,2,0,4,1,0,2018-2019
Teuta,R. Arapi,33,D,1306,15,15,0,1,0,1,3,0,0,2018-2019
Teuta,B. Gjorgievski,28,D,1496,18,16,2,4,2,0,2,0,0,2018-2019
Teuta,E. Frashëri,32,D,1100,13,13,0,3,3,0,2,0,0,2018-2019
Teuta,D. Bicaj,31,D,1871,26,21,5,2,5,3,6,1,0,2018-2019
Teuta,E. Ndreca,25,D,141,4,2,2,1,4,0,1,0,0,2018-2019
Teuta,F. Beqja,27,D,1249,25,11,14,0,21,1,4,1,0,2018-2019
Teuta,S. Shkalla,24,D,1330,19,14,5,0,20,0,1,0,0,2018-2019
Teuta,E. Hakaj,23,D,2083,26,24,2,5,4,0,5,0,0,2018-2019
Teuta,G. Progni,33,M,2437,30,28,2,11,4,7,6,0,0,2018-2019
Teuta,J. Vogli,26,M,0,0,0,0,0,7,0,0,0,0,2018-2019
Teuta,U. Vecaj,23,M,649,17,5,12,4,24,1,2,0,0,2018-2019
Teuta,L. Sidibe,23,M,2638,30,30,0,1,0,1,6,1,1,2018-2019
Teuta,F. Avdyli,26,M,1647,25,22,3,16,11,0,4,0,0,2018-2019
Teuta,S. Kallaku,22,M,2398,33,28,5,9,5,7,3,0,0,2018-2019
Teuta,L. Beqja,18,M,90,1,1,0,0,2,0,0,0,0,2018-2019
Teuta,R. Gashi,21,M,1377,25,15,10,5,20,1,3,0,0,2018-2019
Teuta,K. Qato,22,M,44,1,0,1,0,7,0,0,0,0,2018-2019
Teuta,T. Bušic,34,A,884,12,10,2,4,2,1,0,0,0,2018-2019
Teuta,A. Vajushi,28,A,410,9,4,5,3,7,0,1,0,0,2018-2019
Teuta,A. Kruja,26,A,415,8,3,5,2,11,0,0,0,0,2018-2019
Teuta,B. Traore,22,A,1449,23,18,5,13,5,3,3,0,0,2018-2019
Teuta,S. Camara,22,A,1577,25,19,6,12,12,4,1,0,0,2018-2019
Teuta,L. Amadu,26,A,1902,27,20,7,5,8,9,3,0,0,2018-2019
Teuta,L. Vila,21,A,400,12,2,10,0,23,0,0,0,0,2018-2019
Tirana,I. Lika,40,G,1080,12,12,0,0,21,0,0,0,0,2018-2019
Tirana,S. Moçka,30,G,0,0,0,0,0,4,0,0,0,0,2018-2019
Tirana,A. Abibi,23,G,2070,23,23,0,0,10,0,1,0,0,2018-2019
Tirana,G. Muça,33,D,5,3,0,3,0,14,0,0,0,0,2018-2019
Tirana,S. Berisha,30,D,195,3,2,1,1,10,0,0,0,0,2018-2019
Tirana,E. Imami,27,D,2652,30,29,1,1,5,0,3,0,0,2018-2019
Tirana,D. Kërçiku,26,D,1129,17,11,6,2,11,0,6,0,0,2018-2019
Tirana,E. Hoxhallari,24,D,2743,32,31,1,1,1,0,8,1,0,2018-2019
Tirana,J. Goxha,27,D,596,12,6,6,1,9,0,1,0,0,2018-2019
Tirana,M. Turtulli,25,D,1861,23,21,2,1,8,1,7,0,0,2018-2019
Tirana,V. Attingah,26,D,1335,16,15,1,1,8,0,2,0,0,2018-2019
Tirana,K. Cake,21,D,184,4,2,2,1,22,0,1,0,0,2018-2019
Tirana,A. Doka,22,D,2243,31,26,5,8,6,4,4,0,0,2018-2019
Tirana,M. Ismajlgeci,20,D,21,1,0,1,0,8,0,0,0,0,2018-2019
Tirana,E. Karabeci,31,M,2048,25,24,1,6,4,1,4,0,0,2018-2019
Tirana,T. Mawejje,29,M,2324,31,25,6,5,8,0,8,0,0,2018-2019
Tirana,A. Daja,30,M,1831,24,20,4,6,10,0,10,0,0,2018-2019
Tirana,E. Hasani,28,M,2700,33,31,2,9,3,12,5,0,0,2018-2019
Tirana,B. Greca,29,M,2157,31,24,7,9,8,4,7,0,0,2018-2019
Tirana,W. Cobbinah,28,M,2226,31,26,5,12,7,3,1,0,0,2018-2019
Tirana,J. Çelhaka,19,M,45,1,0,1,0,5,0,0,0,0,2018-2019
Tirana,Dejan Blazhevski,34,A,699,10,8,2,3,4,3,3,0,0,2018-2019
Tirana,N. Oduamadi,29,A,654,11,7,4,3,4,1,0,0,0,2018-2019
Tirana,M. Ngoo,27,A,1397,22,15,7,3,9,4,7,0,0,2018-2019
Tirana,Y. Sentamu,25,A,1362,23,15,8,6,9,5,5,0,0,2018-2019
Tirana,G. Halili,21,A,803,18,11,7,11,14,1,2,0,0,2018-2019
Tirana,G. Ofori Offei,21,A,44,1,0,1,0,1,0,0,0,0,2018-2019
Tirana,E. Muçi,19,A,211,8,1,7,1,21,1,0,0,0,2018-2019
Kastrioti,K. Kuka,30,G,1216,14,14,0,1,0,0,3,0,0,2018-2019
Kastrioti,A. Çekrezi,26,G,1339,15,15,0,1,0,0,2,0,0,2018-2019
Kastrioti,B. Puja,20,G,595,8,6,2,0,29,0,0,0,0,2018-2019
Kastrioti,L. Varfi,23,G,0,0,0,0,0,4,0,0,0,0,2018-2019
Kastrioti,M. Ziri,18,G,0,0,0,0,0,1,0,0,0,0,2018-2019
Kastrioti,E. Çela,34,D,2745,31,31,0,0,0,0,11,0,1,2018-2019
Kastrioti,V. Lila,30,D,652,8,7,1,0,1,0,1,0,0,2018-2019
Kastrioti,N. Stijepovic,26,D,1530,17,17,0,0,1,0,1,0,0,2018-2019
Kastrioti,E. Boyom,31,D,908,11,10,1,2,3,0,1,0,0,2018-2019
Kastrioti,E. Ndreca,25,D,1350,15,15,0,1,1,1,4,0,0,2018-2019
Kastrioti,D. Domgjonas,23,D,1064,14,12,2,2,3,0,1,0,0,2018-2019
Kastrioti,S. Neziri,23,D,179,8,2,6,2,24,0,0,0,0,2018-2019
Kastrioti,J. Beçka,22,D,7,1,0,1,0,3,0,0,0,0,2018-2019
Kastrioti,D. Shehi,23,D,1204,18,14,4,4,7,0,3,0,0,2018-2019
Kastrioti,L. Hussein,23,D,2615,31,30,1,5,2,0,8,0,0,2018-2019
Kastrioti,A. Rami,22,D,46,2,0,2,0,8,1,0,0,0,2018-2019
Kastrioti,A. Selmani,19,D,36,7,0,7,0,16,0,0,0,0,2018-2019
Kastrioti,X. Çutra,31,M,582,10,6,4,2,4,0,3,0,0,2018-2019
Kastrioti,S. Mziu,32,M,841,10,10,0,2,0,1,3,0,0,2018-2019
Kastrioti,A. Caca,28,M,131,5,1,4,1,15,0,0,0,0,2018-2019
Kastrioti,A. Abdel Rahim,26,M,251,3,3,0,2,0,0,0,0,0,2018-2019
Kastrioti,H. Marku,24,M,1592,23,20,3,10,5,5,5,0,0,2018-2019
Kastrioti,E. Ymeri,25,M,2242,28,25,3,6,6,4,4,0,0,2018-2019
Kastrioti,Pablo Gállego,26,M,119,2,2,0,2,3,0,1,0,0,2018-2019
Kastrioti,E. Mulaj,24,M,23,1,0,1,0,4,0,0,0,0,2018-2019
Kastrioti,H. Okebugwu,21,M,1687,26,18,8,8,10,2,4,0,0,2018-2019
Kastrioti,Roger,24,M,2791,33,31,2,9,2,10,3,0,0,2018-2019
Kastrioti,K. Fejzaj,23,M,7,2,0,2,0,6,0,0,0,0,2018-2019
Kastrioti,J. Shehu,21,M,2579,31,31,0,8,1,4,10,0,0,2018-2019
Kastrioti,M. Duval,20,M,0,0,0,0,0,1,0,0,0,0,2018-2019
Kastrioti,B. Rosaj,19,M,0,0,0,0,0,1,0,0,0,0,2018-2019
Kastrioti,B. Pepa,29,A,148,5,0,5,0,11,0,0,0,0,2018-2019
Kastrioti,J. Vatnikaj,24,A,750,19,7,12,6,23,1,2,0,0,2018-2019
Kastrioti,A. Kalaja,24,A,927,12,11,1,5,1,0,1,0,0,2018-2019
Kastrioti,T. Marku,25,A,1402,27,14,13,9,19,2,4,0,0,2018-2019
Kastrioti,C. Atsina,31,A,344,9,4,5,3,9,0,0,0,0,2018-2019
Kastrioti,P. Tabortetaka,21,A,63,3,0,3,0,5,0,0,0,0,2018-2019
Kastrioti,K. Agbodike,21,A,17,2,0,2,0,4,0,0,0,0,2018-2019
Kastrioti,P. Bardhi,22,A,2623,34,29,5,9,5,1,1,0,0,2018-2019
Flamurtari,A. Nurkovic,34,G,2669,30,30,0,1,0,0,1,0,0,2017-2018
Flamurtari,E. Sali,22,G,360,4,4,0,0,28,0,0,0,0,2017-2018
Flamurtari,P. Qirko,20,G,211,3,2,1,0,8,0,1,0,0,2017-2018
Flamurtari,A. Pollozhani,37,D,2672,31,30,1,2,3,0,10,0,0,2017-2018
Flamurtari,L. Liçaj,33,D,207,9,1,8,1,15,1,0,0,0,2017-2018
Flamurtari,F. Veliu,31,D,1228,15,13,2,0,6,0,2,1,0,2017-2018
Flamurtari,G. Siljanovski,29,D,3028,34,34,0,1,0,1,10,0,0,2017-2018
Flamurtari,E. Mersini,31,D,516,9,6,3,2,10,0,1,0,0,2017-2018
Flamurtari,D. Bicaj,31,D,2168,25,25,0,0,4,3,10,1,1,2017-2018
Flamurtari,I. Jakovljevic,30,D,1030,16,11,5,1,5,0,3,0,0,2017-2018
Flamurtari,F. Deliaj,23,D,586,12,8,4,5,19,0,2,0,0,2017-2018
Flamurtari,M. Qarri,21,D,0,0,0,0,0,1,0,0,0,0,2017-2018
Flamurtari,S. Maze,21,D,146,2,2,0,2,6,0,1,0,0,2017-2018
Flamurtari,A. Muçollari,19,D,0,0,0,0,0,2,0,0,0,0,2017-2018
Flamurtari,M. Muarem,31,M,702,11,8,3,3,4,2,2,0,0,2017-2018
Flamurtari,M. Useini,31,M,2685,33,31,2,9,2,2,11,0,0,2017-2018
Flamurtari,E. Musta,28,M,2726,33,31,2,5,3,4,6,0,0,2017-2018
Flamurtari,H. Neziraj,27,M,135,4,1,3,1,8,0,0,0,0,2017-2018
Flamurtari,A. Hyseni,23,M,539,15,5,10,3,27,0,2,0,0,2017-2018
Flamurtari,Victor Juffo,27,M,1158,23,13,10,10,11,3,5,0,0,2017-2018
Flamurtari,F. Zuka,24,M,853,13,9,4,3,11,0,3,0,0,2017-2018
Flamurtari,L. Sidibe,23,M,2792,32,32,0,2,0,1,14,1,0,2017-2018
Flamurtari,S. Haruni,20,M,44,1,0,1,0,1,0,0,0,0,2017-2018
Flamurtari,A. Rrapaj,18,M,90,1,1,0,0,3,0,1,0,0,2017-2018
Flamurtari,T. Bušic,34,A,2415,30,28,2,3,2,8,4,0,0,2017-2018
Flamurtari,I. Nedeljkovic,28,A,851,15,8,7,6,8,2,4,0,0,2017-2018
Flamurtari,Danilo Alves,29,A,2298,28,27,1,13,2,3,4,0,0,2017-2018
Flamurtari,A. Hoxhaj,25,A,1385,27,15,12,15,16,2,2,0,0,2017-2018
Flamurtari,Mamadou Tounkara,24,A,437,7,5,2,4,6,0,4,0,0,2017-2018
Flamurtari,X. Tushi,21,A,160,3,2,1,1,11,0,0,0,0,2017-2018
